L,rate
49.46,14214.856384723145
49.47,14213.423638601447
49.48,14211.99048533722
49.49,14210.556924900067
49.5,14209.122957258987
49.51,14207.688582383444
49.52,14206.253800242755
49.53,14204.818610806307
49.54,14203.38301404372
49.55,14201.947009924701
49.56,14200.510598418916
49.57,14199.073779495815
49.58,14197.636553125541
49.59,14196.19891927783
49.6,14194.760877922727
49.61,14193.322429030037
49.62,14191.883572570094
49.63,14190.444308512866
49.64,14189.004636828746
49.65,14187.564557488015
49.66,14186.124070460915
49.67,14184.683175717952
49.68,14183.241873229545
49.69,14181.800162966474
49.7,14180.358044899329
49.71,14178.91551899867
49.72,14177.472585235517
49.73,14176.029243580471
49.74,14174.58549400473
49.75,14173.141336479051
49.76,14171.696770974793
49.77,14170.251797462735
49.78,14168.806415914452
49.79,14167.360626300864
49.8,14165.914428593684
49.81,14164.467822764016
49.82,14163.020808783609
49.83,14161.573386623888
49.84,14160.125556256617
49.85,14158.677317653237
49.86,14157.228670785807
49.87,14155.779615626068
49.88,14154.330152145867
49.89,14152.880280317355
49.9,14151.43000011241
49.91,14149.979311503337
49.92,14148.528214462167
49.93,14147.076708961406
49.94,14145.62479497308
49.95,14144.172472469987
49.96,14142.71974142419
49.97,14141.266601808651
49.98,14139.813053595846
49.99,14138.359096758362
50.0,14136.904731269125
50.01,14135.44995710098
50.02,14133.994774226743
50.03,14132.539182619452
50.04,14131.083182252169
50.05,14129.626773098122
50.06,14128.169955130274
50.07,14126.712728322222
50.08,14125.255092647103
50.09,14123.797048078432
50.1,14122.338594589615
50.11,14120.879732154313
50.12,14119.420460746089
50.13,14117.960780338608
50.14,14116.500690905892
50.15,14115.040192421477
50.16,14113.579284859661
50.17,14112.117968194125
50.18,14110.656242399058
50.19,14109.194107448551
50.2,14107.731563316964
50.21,14106.268609978531
50.22,14104.80524740749
50.23,14103.34147557835
50.24,14101.877294465747
50.25,14100.412704044136
50.26,14098.947704288277
50.27,14097.482295172706
50.28,14096.016476672386
50.29,14094.550248762162
50.3,14093.083611416956
50.31,14091.616564611913
50.32,14090.149108321833
50.33,14088.68124252228
50.34,14087.212967188185
50.35,14085.744282295
50.36,14084.275187817926
50.37,14082.805683732835
50.38,14081.335770014797
50.39,14079.865446639831
50.4,14078.394713583286
50.41,14076.923570821029
50.42,14075.45201832912
50.43,14073.98005608302
50.44,14072.507684059061
50.45,14071.034902233263
50.46,14069.561710581682
50.47,14068.088109080461
50.48,14066.6140977058
50.49,14065.139676434426
50.5,14063.664845242372
50.51,14062.189604106226
50.52,14060.713953002707
50.53,14059.237891908311
50.54,14057.761420799841
50.55,14056.284539654207
50.56,14054.807248447978
50.57,14053.329547158286
50.58,14051.851435762137
50.59,14050.372914236665
50.6,14048.893982559008
50.61,14047.41464070626
50.62,14045.934888656
50.63,14044.454726385347
50.64,14042.974153871985
50.65,14041.493171093412
50.66,14040.011778027192
50.67,14038.529974651101
50.68,14037.047760942856
50.69,14035.56513688031
50.7,14034.08210244131
50.71,14032.598657603883
50.72,14031.11480234614
50.73,14029.630536646368
50.74,14028.1458604825
50.75,14026.66077383298
50.76,14025.175276676153
50.77,14023.689368990565
50.78,14022.203050754555
50.79,14020.716321946808
50.8,14019.229182546062
50.81,14017.741632531155
50.82,14016.253671880624
50.83,14014.765300573563
50.84,14013.276518588831
50.85,14011.787325905761
50.86,14010.297722503188
50.87,14008.807708360417
50.88,14007.317283456714
50.89,14005.826447771513
50.9,14004.33520128402
50.91,14002.843543974082
50.92,14001.351475821202
50.93,13999.858996804911
50.94,13998.366106904923
50.95,13996.87280610123
50.96,13995.379094373531
50.97,13993.884971702031
50.98,13992.390438066725
50.99,13990.895493447495
51.0,13989.400137824861
51.01,13987.904371178864
51.02,13986.40819348998
51.03,13984.911604738627
51.04,13983.414604905165
51.05,13981.917193970508
51.06,13980.419371914992
51.07,13978.921138719677
51.08,13977.422494364992
51.09,13975.92343883225
51.1,13974.423972102002
51.11,13972.924094155667
51.12,13971.423804974207
51.13,13969.923104538717
51.14,13968.421992830685
51.15,13966.920469831486
51.16,13965.418535522273
51.17,13963.91618988482
51.18,13962.413432900677
51.19,13960.910264551585
51.2,13959.40668481906
51.21,13957.902693685113
51.22,13956.398291131638
51.23,13954.893477140433
51.24,13953.388251693834
51.25,13951.882614773913
51.26,13950.376566362758
51.27,13948.870106442695
51.28,13947.363234996274
51.29,13945.855952005733
51.3,13944.348257453714
51.31,13942.840151322756
51.32,13941.33163359554
51.33,13939.822704255053
51.34,13938.313363283765
51.35,13936.80361066504
51.36,13935.293446381484
51.37,13933.782870416384
51.38,13932.271882752779
51.39,13930.760483374019
51.4,13929.248672263404
51.41,13927.736449404381
51.42,13926.223814780353
51.43,13924.710768374864
51.44,13923.197310171417
51.45,13921.683440154084
51.46,13920.169158306313
51.47,13918.654464612166
51.48,13917.139359055438
51.49,13915.623841620449
51.5,13914.107912290969
51.51,13912.59157105137
51.52,13911.07481788595
51.53,13909.557652778933
51.54,13908.040075714858
51.55,13906.522086678118
51.56,13905.003685653395
51.57,13903.48487262535
51.58,13901.965647578705
51.59,13900.446010498232
51.6,13898.925961368903
51.61,13897.405500175715
51.62,13895.884626903855
51.63,13894.363341538163
51.64,13892.841644064043
51.65,13891.319534466867
51.66,13889.797012731973
51.67,13888.27407884467
51.68,13886.750732790704
51.69,13885.226974555742
51.7,13883.702804125332
51.71,13882.178221485232
51.72,13880.653226621498
51.73,13879.127819519996
51.74,13877.602000166733
51.75,13876.075768547926
51.76,13874.549124649518
51.77,13873.022068458127
51.78,13871.494599959768
51.79,13869.966719141132
51.8,13868.438425988646
51.81,13866.909720488751
51.82,13865.380602628424
51.83,13863.851072394336
51.84,13862.321129773056
51.85,13860.790774751838
51.86,13859.260007317647
51.87,13857.728827457433
51.88,13856.197235158414
51.89,13854.66523040769
51.9,13853.132813192937
51.91,13851.599983501334
51.92,13850.066741320381
51.93,13848.533086637579
51.94,13846.999019440835
51.95,13845.464539717732
51.96,13843.929647456074
51.97,13842.394342643684
51.98,13840.858625268753
51.99,13839.322495319162
52.0,13837.785952783182
52.01,13836.24899764905
52.02,13834.711629904972
52.03,13833.17384953928
52.04,13831.635656540657
52.05,13830.097050897562
52.06,13828.558032598718
52.07,13827.018601632628
52.08,13825.47875798828
52.09,13823.938501654527
52.1,13822.397832620412
52.11,13820.856750874756
52.12,13819.315256406922
52.13,13817.77334920611
52.14,13816.231029261482
52.15,13814.68829656241
52.16,13813.145151098588
52.17,13811.601592859313
52.18,13810.057621834365
52.19,13808.513238013531
52.2,13806.968441386343
52.21,13805.423231942825
52.22,13803.877609673182
52.23,13802.331574567026
52.24,13800.785126614797
52.25,13799.238265806458
52.26,13797.69099213268
52.27,13796.143305583466
52.28,13794.595206149532
52.29,13793.046693821163
52.3,13791.497768589234
52.31,13789.948430444538
52.32,13788.398679377591
52.33,13786.848515379357
52.34,13785.297938440895
52.35,13783.746948553216
52.36,13782.195545707285
52.37,13780.643729894644
52.38,13779.091501106435
52.39,13777.538859333963
52.4,13775.985804568889
52.41,13774.432336802425
52.42,13772.878456026563
52.43,13771.324162232931
52.44,13769.769455413247
52.45,13768.21433555944
52.46,13766.658802663489
52.47,13765.10285671755
52.48,13763.546497713605
52.49,13761.989725643876
52.5,13760.432540500886
52.51,13758.874942276849
52.52,13757.316930964369
52.53,13755.758506555745
52.54,13754.199669044028
52.55,13752.6404184216
52.56,13751.080754681572
52.57,13749.520677816647
52.58,13747.960187819852
52.59,13746.399284684247
52.6,13744.837968403182
52.61,13743.27623896964
52.62,13741.71409637719
52.63,13740.151540618946
52.64,13738.588571688733
52.65,13737.025189580021
52.66,13735.461394286322
52.67,13733.897185801658
52.68,13732.332564119726
52.69,13730.767529234414
52.7,13729.202081139938
52.71,13727.636219830076
52.72,13726.069945299405
52.73,13724.50325754189
52.74,13722.936156551821
52.75,13721.368642323994
52.76,13719.80071485276
52.77,13718.23237413275
52.78,13716.663620158504
52.79,13715.094452925068
52.8,13713.52487242713
52.81,13711.954878659773
52.82,13710.384471617888
52.83,13708.813651296876
52.84,13707.242417691688
52.85,13705.67077079763
52.86,13704.09871061027
52.87,13702.526237125085
52.88,13700.953350337415
52.89,13699.380050243075
52.9,13697.806336837877
52.91,13696.232210117527
52.92,13694.657670077868
52.93,13693.082716714936
52.94,13691.507350025098
52.95,13689.931570004099
52.96,13688.355376648333
52.97,13686.778769954351
52.98,13685.201749918417
52.99,13683.624316536967
53.0,13682.04646980691
53.01,13680.468209724555
53.02,13678.889536286842
53.03,13677.31044949072
53.04,13675.730949333165
53.05,13674.151035810986
53.06,13672.570708921514
53.07,13670.989968661901
53.08,13669.408815029636
53.09,13667.827248021731
53.1,13666.245267635892
53.11,13664.662873869762
53.12,13663.080066720893
53.13,13661.496846186968
53.14,13659.913212265903
53.15,13658.329164955669
53.16,13656.744704254204
53.17,13655.159830159555
53.18,13653.574542669947
53.19,13651.988841783605
53.2,13650.402727499082
53.21,13648.816199814502
53.22,13647.229258728727
53.23,13645.641904240196
53.24,13644.054136347639
53.25,13642.465955049858
53.26,13640.877360345745
53.27,13639.28835223438
53.28,13637.698930714587
53.29,13636.109095785741
53.3,13634.51884744714
53.31,13632.92818569774
53.32,13631.33711053745
53.33,13629.745621965409
53.34,13628.153719981368
53.35,13626.56140458495
53.36,13624.96867577595
53.37,13623.375533554296
53.38,13621.781977919969
53.39,13620.188008872718
53.4,13618.593626413163
53.41,13616.998830541104
53.42,13615.403621257
53.43,13613.807998561275
53.44,13612.211962454234
53.45,13610.615512936802
53.46,13609.01865000944
53.47,13607.421373672929
53.48,13605.823683928042
53.49,13604.22558077574
53.5,13602.627064217122
53.51,13601.028134253416
53.52,13599.428790885462
53.53,13597.82903411483
53.54,13596.22886394295
53.55,13594.62828037109
53.56,13593.027283400992
53.57,13591.425873034108
53.58,13589.824049272342
53.59,13588.221812117594
53.6,13586.619161571636
53.61,13585.016097636519
53.62,13583.412620314333
53.63,13581.808729607303
53.64,13580.204425517632
53.65,13578.599708047916
53.66,13576.994577200492
53.67,13575.389032977777
53.68,13573.783075382611
53.69,13572.176704417563
53.7,13570.56992008561
53.71,13568.962722389653
53.72,13567.355111332683
53.73,13565.747086917843
53.74,13564.138649148192
53.75,13562.529798027019
53.76,13560.920533557815
53.77,13559.310855744054
53.78,13557.700764589055
53.79,13556.090260096758
53.8,13554.479342270788
53.81,13552.868011114946
53.82,13551.256266633138
53.83,13549.644108829463
53.84,13548.031537707857
53.85,13546.418553272684
53.86,13544.80515552808
53.87,13543.191344478535
53.88,13541.577120128619
53.89,13539.962482482559
53.9,13538.347431545355
53.91,13536.731967321502
53.92,13535.1160898159
53.93,13533.499799033469
53.94,13531.883094979416
53.95,13530.265977658502
53.96,13528.64844707622
53.97,13527.03050323782
53.98,13525.412146148585
53.99,13523.793375813942
54.0,13522.17419223963
54.01,13520.554595431217
54.02,13518.934585394405
54.03,13517.3141621351
54.04,13515.693325659277
54.05,13514.072075972985
54.06,13512.45041308221
54.07,13510.828336993269
54.08,13509.205847712463
54.09,13507.582945246086
54.1,13505.959629600742
54.11,13504.335900783022
54.12,13502.711758799656
54.13,13501.08720365724
54.14,13499.462235362796
54.15,13497.836853923196
54.16,13496.211059345445
54.17,13494.584851636737
54.18,13492.958230804361
54.19,13491.331196855612
54.2,13489.703749797804
54.21,13488.075889638665
54.22,13486.447616385647
54.23,13484.818930046451
54.24,13483.189830629006
54.25,13481.560318140951
54.26,13479.93039259051
54.27,13478.300053985478
54.28,13476.669302334347
54.29,13475.038137645239
54.3,13473.406559926432
54.31,13471.774569186487
54.32,13470.142165434008
54.33,13468.50934867736
54.34,13466.876118925395
54.35,13465.242476187135
54.36,13463.608420471232
54.37,13461.973951786813
54.38,13460.339070143003
54.39,13458.703775548895
54.4,13457.068068013894
54.41,13455.431947547226
54.42,13453.795414158576
54.43,13452.158467857445
54.44,13450.521108653515
54.45,13448.883336556399
54.46,13447.245151576215
54.47,13445.606553722568
54.48,13443.967543005825
54.49,13442.328119436055
54.5,13440.688283023432
54.51,13439.048033778292
54.52,13437.407371710942
54.53,13435.766296832175
54.54,13434.124809152392
54.55,13432.48290868236
54.56,13430.840595432943
54.57,13429.19786941501
54.58,13427.554730639378
54.59,13425.911179117364
54.6,13424.267214860074
54.61,13422.62283787875
54.62,13420.97804818482
54.63,13419.332845789631
54.64,13417.687230704892
54.65,13416.041202942224
54.66,13414.394762513431
54.67,13412.747909430285
54.68,13411.100643704707
54.69,13409.452965348715
54.7,13407.804874374528
54.71,13406.15637079444
54.72,13404.507454620456
54.73,13402.858125865478
54.74,13401.208384541631
54.75,13399.558230661729
54.76,13397.907664238377
54.77,13396.256685284492
54.78,13394.605293812756
54.79,13392.953489836415
54.8,13391.301273368563
54.81,13389.64864442222
54.82,13387.99560301074
54.83,13386.34214914747
54.84,13384.688282845837
54.85,13383.034004119614
54.86,13381.37931298235
54.87,13379.724209447759
54.88,13378.068693529669
54.89,13376.412765242221
54.9,13374.756424599358
54.91,13373.099671615315
54.92,13371.442506304129
54.93,13369.784928680347
54.94,13368.126938758409
54.95,13366.468536552778
54.96,13364.809722078051
54.97,13363.150495348944
54.98,13361.490856380451
54.99,13359.830805187263
55.0,13358.170341784613
55.01,13356.50946618764
55.02,13354.84817841136
55.03,13353.186478471158
55.04,13351.5243663825
55.05,13349.86184216083
55.06,13348.198905821753
55.07,13346.535557380967
55.08,13344.87179685435
55.09,13343.207624257828
55.1,13341.543039607077
55.11,13339.878042918632
55.12,13338.21263420838
55.13,13336.54681349281
55.14,13334.880580788114
55.15,13333.213936110833
55.16,13331.54687947755
55.17,13329.879410904974
55.18,13328.211530409755
55.19,13326.54323800901
55.2,13324.8745337195
55.21,13323.205417558256
55.22,13321.535889542649
55.23,13319.865949689794
55.24,13318.195598017131
55.25,13316.524834542062
55.26,13314.85365928212
55.27,13313.182072255107
55.28,13311.510073478496
55.29,13309.83766297034
55.3,13308.164840748686
55.31,13306.491606831374
55.32,13304.817961236538
55.33,13303.143903982724
55.34,13301.469435087849
55.35,13299.79455457075
55.36,13298.119262449698
55.37,13296.443558743333
55.38,13294.76744347051
55.39,13293.090916650239
55.4,13291.41397830101
55.41,13289.73662844223
55.42,13288.058867092812
55.43,13286.380694272251
55.44,13284.702109999533
55.45,13283.02311429423
55.46,13281.34370717611
55.47,13279.663888664305
55.48,13277.983658778974
55.49,13276.303017539869
55.5,13274.621964966724
55.51,13272.940501079705
55.52,13271.258625898941
55.53,13269.576339444675
55.54,13267.893641736979
55.55,13266.210532796667
55.56,13264.527012644028
55.57,13262.843081299658
55.58,13261.158738784421
55.59,13259.47398511895
55.6,13257.788820324391
55.61,13256.10324442145
55.62,13254.417257431658
55.63,13252.73085937585
55.64,13251.044050275565
55.65,13249.356830152254
55.66,13247.669199027361
55.67,13245.981156922398
55.68,13244.292703859252
55.69,13242.60383985963
55.7,13240.914564945344
55.71,13239.224879138837
55.72,13237.534782461671
55.73,13235.844274936522
55.74,13234.153356585519
55.75,13232.462027431096
55.76,13230.770287495747
55.77,13229.078136802169
55.78,13227.38557537296
55.79,13225.69260323098
55.8,13223.999220399275
55.81,13222.305426900768
55.82,13220.611222758567
55.83,13218.916607996023
55.84,13217.221582636274
55.85,13215.52614670275
55.86,13213.830300219173
55.87,13212.134043209027
55.88,13210.437375696092
55.89,13208.740297704282
55.9,13207.042809257417
55.91,13205.344910379446
55.92,13203.646601094488
55.93,13201.947881427028
55.94,13200.248751401397
55.95,13198.549211041658
55.96,13196.849260372728
55.97,13195.148899419028
55.98,13193.448128205362
55.99,13191.746946756606
56.0,13190.045355097744
56.01,13188.343353253735
56.02,13186.640941249774
56.03,13184.938119111059
56.04,13183.234886862845
56.05,13181.53124453088
56.06,13179.827192140485
56.07,13178.122729717485
56.08,13176.417857287403
56.09,13174.712574876105
56.1,13173.006882509893
56.11,13171.300780214477
56.12,13169.59426801622
56.13,13167.88734594127
56.14,13166.180014016001
56.15,13164.472272267107
56.16,13162.76412072088
56.17,13161.055559404054
56.18,13159.346588343496
56.19,13157.637207565984
56.2,13155.927417098748
56.21,13154.21721696849
56.22,13152.506607202637
56.23,13150.795587828447
56.24,13149.084158873266
56.25,13147.372320364684
56.26,13145.660072330293
56.27,13143.947414797554
56.28,13142.234347794638
56.29,13140.520871349214
56.3,13138.806985489307
56.31,13137.09269024302
56.32,13135.377985638706
56.33,13133.662871704546
56.34,13131.947348469126
56.35,13130.231415960641
56.36,13128.515074208079
56.37,13126.798323239847
56.38,13125.081163085137
56.39,13123.363593772568
56.4,13121.645615331405
56.41,13119.927227790633
56.42,13118.208431179546
56.43,13116.489225527508
56.44,13114.769610863868
56.45,13113.049587218402
56.46,13111.32915462063
56.47,13109.608313100374
56.48,13107.88706268737
56.49,13106.165403411804
56.5,13104.443335303482
56.51,13102.720858392797
56.52,13100.997972709883
56.53,13099.27467828523
56.54,13097.550975149354
56.55,13095.826863332728
56.56,13094.102342866268
56.57,13092.37741378035
56.58,13090.652076106382
56.59,13088.926329874961
56.6,13087.200175117416
56.61,13085.473611864989
56.62,13083.746640148896
56.63,13082.019260000587
56.64,13080.29147145165
56.65,13078.563274533739
56.66,13076.834669278485
56.67,13075.105655717736
56.68,13073.376233883508
56.69,13071.646403807827
56.7,13069.91616552273
56.71,13068.185519060673
56.72,13066.454464454033
56.73,13064.723001735096
56.74,13062.991130936662
56.75,13061.258852091183
56.76,13059.526165231491
56.77,13057.793070390586
56.78,13056.05956760132
56.79,13054.32565689692
56.8,13052.59133831073
56.81,13050.856611875703
56.82,13049.12147762536
56.83,13047.385935593364
56.84,13045.649985813287
56.85,13043.913628318769
56.86,13042.176863143783
56.87,13040.439690322155
56.88,13038.702109888049
56.89,13036.964121875355
56.9,13035.22572631871
56.91,13033.486923252223
56.92,13031.747712710228
56.93,13030.0080947277
56.94,13028.268069338985
56.95,13026.527636579076
56.96,13024.786796482711
56.97,13023.045549084882
56.98,13021.303894420857
56.99,13019.561832525653
57.0,13017.81936343474
57.01,13016.076487183329
57.02,13014.333203807211
57.03,13012.589513341802
57.04,13010.84541582294
57.05,13009.100911286374
57.06,13007.355999768315
57.07,13005.610681304346
57.08,13003.864955931052
57.09,13002.118823684525
57.1,13000.372284601195
57.11,12998.625338717527
57.12,12996.877986070136
57.13,12995.13022669549
57.14,12993.382060630562
57.15,12991.63348791237
57.16,12989.884508577863
57.17,12988.135122663909
57.18,12986.385330208012
57.19,12984.635131247373
57.2,12982.884525819662
57.21,12981.133513961948
57.22,12979.38209571242
57.23,12977.630271108319
57.24,12975.878040188021
57.25,12974.125402989137
57.26,12972.372359549849
57.27,12970.618909908291
57.28,12968.865054102842
57.29,12967.110792171829
57.3,12965.356124153957
57.31,12963.601050087553
57.32,12961.845570011368
57.33,12960.089683964381
57.34,12958.333391985529
57.35,12956.576694113824
57.36,12954.819590388166
57.37,12953.062080848107
57.38,12951.304165533104
57.39,12949.545844482307
57.4,12947.787117735355
57.41,12946.027985332139
57.42,12944.268447312259
57.43,12942.508503715599
57.44,12940.748154582488
57.45,12938.987399952612
57.46,12937.226239866477
57.47,12935.464674364131
57.48,12933.70270348638
57.49,12931.940327273653
57.5,12930.17754576642
57.51,12928.4143590056
57.52,12926.65076703201
57.53,12924.886769886569
57.54,12923.122367610616
57.55,12921.357560245053
57.56,12919.592347831229
57.57,12917.826730410732
57.58,12916.060708025056
57.59,12914.294280715636
57.6,12912.527448524306
57.61,12910.760211492836
57.62,12908.992569663402
57.63,12907.224523077906
57.64,12905.456071778563
57.65,12903.687215807446
57.66,12901.917955207224
57.67,12900.148290020355
57.68,12898.37822028915
57.69,12896.607746056741
57.7,12894.836867365604
57.71,12893.065584258846
57.72,12891.293896779473
57.73,12889.521804970584
57.74,12887.749308875478
57.75,12885.976408537634
57.76,12884.203104000178
57.77,12882.429395307054
57.78,12880.655282501752
57.79,12878.880765628173
57.8,12877.10584473014
57.81,12875.33051985175
57.82,12873.554791036979
57.83,12871.778658330217
57.84,12870.002121775808
57.85,12868.225181418122
57.86,12866.447837301637
57.87,12864.670089471247
57.88,12862.891937971764
57.89,12861.11338284771
57.9,12859.334424144401
57.91,12857.555061906844
57.92,12855.775296180356
57.93,12853.995127010116
57.94,12852.214554441736
57.95,12850.433578520553
57.96,12848.65219929236
57.97,12846.8704168028
57.98,12845.088231097974
57.99,12843.305642223717
58.0,12841.522650226103
58.01,12839.739255151428
58.02,12837.955457045939
58.03,12836.171255956111
58.04,12834.386651928304
58.05,12832.601645009492
58.06,12830.81623524621
58.07,12829.030422685408
58.08,12827.244207373893
58.09,12825.457589358808
58.1,12823.670568687652
58.11,12821.883145407335
58.12,12820.09531956549
58.13,12818.307091209532
58.14,12816.518460387095
58.15,12814.729427146234
58.16,12812.939991534373
58.17,12811.150153599576
58.18,12809.359913390084
58.19,12807.569270954105
58.2,12805.778226339853
58.21,12803.98677959566
58.22,12802.19493077011
58.23,12800.402679911824
58.24,12798.610027069506
58.25,12796.81697229211
58.26,12795.023515628674
58.27,12793.229657127913
58.28,12791.435396839397
58.29,12789.640734812321
58.3,12787.845671096004
58.31,12786.050205739992
58.32,12784.254338793906
58.33,12782.458070307615
58.34,12780.661400330715
58.35,12778.864328913372
58.36,12777.066856105666
58.37,12775.268981957724
58.38,12773.47070651977
58.39,12771.672029842262
58.4,12769.87295197571
58.41,12768.073472970882
58.42,12766.27359287826
58.43,12764.473311748945
58.44,12762.672629633867
58.45,12760.871546583903
58.46,12759.070062650344
58.47,12757.268177884509
58.48,12755.46589233782
58.49,12753.663206061956
58.5,12751.860119108233
58.51,12750.056631528496
58.52,12748.252743374713
58.53,12746.448454698851
58.54,12744.643765552863
58.55,12742.838675988995
58.56,12741.033186059502
58.57,12739.227295816949
58.58,12737.421005313736
58.59,12735.614314602519
58.6,12733.807223736036
58.61,12731.99973276724
58.62,12730.191841748978
58.63,12728.383550734525
58.64,12726.574859776854
58.65,12724.76576892954
58.66,12722.956278245689
58.67,12721.146387778965
58.68,12719.336097583177
58.69,12717.525407711933
58.7,12715.71431821913
58.71,12713.902829158718
58.72,12712.090940584887
58.73,12710.278652551835
58.74,12708.465965113763
58.75,12706.652878325165
58.76,12704.83939224067
58.77,12703.025506914742
58.78,12701.211222402513
58.79,12699.396538758538
58.8,12697.581456037877
58.81,12695.76597429578
58.82,12693.950093587406
58.83,12692.133813967943
58.84,12690.317135493024
58.85,12688.500058218131
58.86,12686.682582199017
58.87,12684.864707491306
58.88,12683.046434151005
58.89,12681.227762234237
58.9,12679.408691796943
58.91,12677.589222895525
58.92,12675.769355586259
58.93,12673.949089925443
58.94,12672.128425969997
58.95,12670.30736377637
58.96,12668.4859034014
58.97,12666.66404490218
58.98,12664.841788335485
58.99,12663.019133758515
59.0,12661.196081228709
59.01,12659.37263080338
59.02,12657.548782539876
59.03,12655.724536495816
59.04,12653.899892729203
59.05,12652.074851297386
59.06,12650.249412258685
59.07,12648.423575671071
59.08,12646.597341592606
59.09,12644.77071008176
59.1,12642.9436811967
59.11,12641.116254995986
59.12,12639.288431538424
59.13,12637.46021088253
59.14,12635.631593087379
59.15,12633.802578211598
59.16,12631.973166314718
59.17,12630.14335745544
59.18,12628.313151693483
59.19,12626.48254908815
59.2,12624.651549698681
59.21,12622.820153585275
59.22,12620.988360807227
59.23,12619.156171424484
59.24,12617.323585497366
59.25,12615.490603085553
59.26,12613.657224249639
59.27,12611.823449049569
59.28,12609.989277546061
59.29,12608.154709799719
59.3,12606.319745870976
59.31,12604.484385820866
59.32,12602.648629710164
59.33,12600.812477599795
59.34,12598.975929551143
59.35,12597.138985625294
59.36,12595.301645883694
59.37,12593.463910387669
59.38,12591.625779198983
59.39,12589.787252379278
59.4,12587.948329990542
59.41,12586.109012094326
59.42,12584.269298752919
59.43,12582.429190028502
59.44,12580.588685983466
59.45,12578.747786679876
59.46,12576.906492180615
59.47,12575.064802548008
59.48,12573.222717845003
59.49,12571.380238134245
59.5,12569.537363478941
59.51,12567.694093941982
59.52,12565.850429586704
59.53,12564.006370476427
59.54,12562.161916674391
59.55,12560.317068244389
59.56,12558.47182525011
59.57,12556.626187755053
59.58,12554.7801558232
59.59,12552.933729518683
59.6,12551.086908905729
59.61,12549.239694048209
59.62,12547.39208501061
59.63,12545.544081857639
59.64,12543.695684653683
59.65,12541.846893463322
59.66,12539.997708351779
59.67,12538.148129383566
59.68,12536.298156623927
59.69,12534.447790137858
59.7,12532.597029990882
59.71,12530.745876248408
59.72,12528.894328975693
59.73,12527.042388238424
59.74,12525.190054102486
59.75,12523.337326633631
59.76,12521.484205897825
59.77,12519.630691961269
59.78,12517.776784890013
59.79,12515.922484750537
59.8,12514.067791609114
59.81,12512.212705532516
59.82,12510.357226587103
59.83,12508.50135483986
59.84,12506.64509035782
59.85,12504.788433207685
59.86,12502.931383456695
59.87,12501.073941172213
59.88,12499.216106421576
59.89,12497.357879272166
59.9,12495.49925979164
59.91,12493.640248047792
59.92,12491.780844108325
59.93,12489.921048041151
59.94,12488.0608599146
59.95,12486.200279796432
59.96,12484.339307755423
59.97,12482.47794385964
59.98,12480.616188177712
59.99,12478.754040778313
60.0,12476.891501729995
60.01,12475.028571102008
60.02,12473.165248963187
60.03,12471.301535382505
60.04,12469.43743042937
60.05,12467.572934173051
60.06,12465.708046683008
60.07,12463.842768028931
60.08,12461.977098280171
60.09,12460.11103750706
60.1,12458.244585778995
60.11,12456.377743166573
60.12,12454.510509739404
60.13,12452.64288556819
60.14,12450.774870722991
60.15,12448.906465274695
60.16,12447.037669293659
60.17,12445.168482850644
60.18,12443.298906016611
60.19,12441.428938862577
60.2,12439.558581459376
60.21,12437.687833878643
60.22,12435.816696191281
60.23,12433.945168469167
60.24,12432.073250783451
60.25,12430.20094320625
60.26,12428.328245808967
60.27,12426.45515866376
60.28,12424.581681842492
60.29,12422.70781541736
60.3,12420.833559460825
60.31,12418.958914045184
60.32,12417.08387924295
60.33,12415.208455126613
60.34,12413.33264176896
60.35,12411.456439242931
60.36,12409.579847621522
60.37,12407.70286697773
60.38,12405.825497384812
60.39,12403.947738916184
60.4,12402.069591645155
60.41,12400.191055645168
60.42,12398.312130990356
60.43,12396.43281775407
60.44,12394.553116010413
60.45,12392.673025833572
60.46,12390.792547297333
60.47,12388.911680476298
60.48,12387.030425444693
60.49,12385.148782276958
60.5,12383.266751047942
60.51,12381.384331832329
60.52,12379.501524704812
60.53,12377.618329740688
60.54,12375.73474701472
60.55,12373.850776602221
60.56,12371.96641857856
60.57,12370.081673019129
60.58,12368.196539999708
60.59,12366.311019595705
60.6,12364.425111883163
60.61,12362.538816937922
60.62,12360.652134836018
60.63,12358.76506565355
60.64,12356.877609466808
60.65,12354.98976635228
60.66,12353.101536386295
60.67,12351.212919645772
60.68,12349.323916207266
60.69,12347.434526147752
60.7,12345.544749544184
60.71,12343.654586473556
60.72,12341.76403701329
60.73,12339.87310124057
60.74,12337.981779232867
60.75,12336.090071067978
60.76,12334.197976823378
60.77,12332.30549657694
60.78,12330.412630406736
60.79,12328.51937839065
60.8,12326.625740606809
60.81,12324.731717133709
60.82,12322.837308049688
60.83,12320.942513433254
60.84,12319.047333363002
60.85,12317.151767917856
60.86,12315.255817176614
60.87,12313.359481218233
60.88,12311.462760122098
60.89,12309.565653967054
60.9,12307.668162832679
60.91,12305.770286798388
60.92,12303.872025944032
60.93,12301.973380349056
60.94,12300.074350093271
60.95,12298.17493525676
60.96,12296.2751359198
60.97,12294.374952162254
60.98,12292.474384064588
60.99,12290.573431707135
61.0,12288.672095170561
61.01,12286.77037453559
61.02,12284.868269882909
61.03,12282.965781293473
61.04,12281.062908848193
61.05,12279.1596526286
61.06,12277.256012715454
61.07,12275.351989190485
61.08,12273.447582135066
61.09,12271.54279163093
61.1,12269.637617759872
61.11,12267.732060603455
